Date,beta0,beta1,beta2,lambda,rmse
2025-03-01,2.929231209984358,-0.46317718881535197,-2.258328975030294,1.5999999999999996,0.03802874017039792
2025-04-01,3.3937744130733494,-1.024564647933873,-2.5106066010405748,1.5999999999999996,0.05007867754592995
2025-05-01,3.3124527995549697,-1.102850318725653,-3.2418385352392955,1.5999999999999996,0.05411355195012627
2025-06-01,3.4074815351863963,-1.338442576591059,-3.0458511462743068,1.6999999999999997,0.04964149500738804
2025-07-01,3.363758551755491,-1.4252722695299997,-2.5212632304867313,1.8999999999999997,0.04895103997952629
2025-08-01,3.5333621876842822,-1.5952060595545152,-2.685510451841008,1.8999999999999997,0.045459223398533435
2025-09-01,3.6746219859349063,-1.7013266186319593,-2.6695651763123815,2.0999999999999996,0.04303427937857616
2025-10-01,3.7591418830921737,-1.7568741504585286,-2.6280810919601043,2.3,0.04106294600764579
2025-11-01,3.641948617090193,-1.6654319246389475,-2.500176132047104,2.3,0.040841685181919614
2025-12-01,3.717488362980827,-1.7419458540558792,-2.396841919603304,2.3999999999999995,0.036398844741523294
2026-01-01,3.891462497958889,-1.903920719115177,-2.134853489768141,2.4999999999999996,0.02860003406693161
2026-02-01,3.9152766575980333,-1.9140572139617298,-2.271043110869967,2.4999999999999996,0.026158827610593918
2026-03-01,3.9145960587875877,-1.9019385191895584,-2.487187864529398,2.5999999999999996,0.021822978175446577
2026-04-01,3.874069735853916,-1.7720110549931585,-1.142495754495947,3.3999999999999995,0.04396080570013075
2026-05-01,3.9374118038162704,-1.6865551493952746,-1.1301922826916408,3.3999999999999995,0.055193949254343275
2026-06-01,3.9783057504318213,-1.723825266752461,-0.7976056109052643,3.999999999999999,0.057190140127650446
2026-07-01,3.967963563563799,-1.64568894471323,-1.0801632954547948,3.999999999999999,0.04436736680640921
